Standard Cell,Instance Name,Parent Module
sky130_fd_sc_hd__nand2_2,_156011_,cr_dct
sky130_fd_sc_hd__nand2_2,_156012_,cr_dct
sky130_fd_sc_hd__nand2_2,_156013_,cr_dct
sky130_fd_sc_hd__nor2_2,_156014_,cr_dct
sky130_fd_sc_hd__a22o_2,_156015_,cr_dct
sky130_fd_sc_hd__o21a_2,_156016_,cr_dct
sky130_fd_sc_hd__xnor2_2,_156017_,cr_dct
sky130_fd_sc_hd__a31o_2,_156018_,cr_dct
sky130_fd_sc_hd__and2_2,_156019_,cr_dct
sky130_fd_sc_hd__xor2_2,_156020_,cr_dct
sky130_fd_sc_hd__xor2_2,_156021_,cr_dct
sky130_fd_sc_hd__a21bo_2,_156022_,cr_dct
sky130_fd_sc_hd__nand2_2,_156023_,cr_dct
sky130_fd_sc_hd__xnor2_2,_156024_,cr_dct
sky130_fd_sc_hd__xor2_2,_156025_,cr_dct
sky130_fd_sc_hd__a21bo_2,_156026_,cr_dct
sky130_fd_sc_hd__or2_2,_156027_,cr_dct
sky130_fd_sc_hd__and2_2,_156028_,cr_dct
sky130_fd_sc_hd__nand2_2,_156029_,cr_dct
sky130_fd_sc_hd__a22o_2,_156030_,cr_dct
sky130_fd_sc_hd__nand2_2,_156031_,cr_dct
sky130_fd_sc_hd__nor2_2,_156032_,cr_dct
sky130_fd_sc_hd__nand4_2,_156033_,cr_dct
sky130_fd_sc_hd__and3_2,_156034_,cr_dct
sky130_fd_sc_hd__a21oi_2,_156035_,cr_dct
sky130_fd_sc_hd__o2bb2a_2,_156036_,cr_dct
sky130_fd_sc_hd__or3_2,_156037_,cr_dct
sky130_fd_sc_hd__o21ai_2,_156038_,cr_dct
sky130_fd_sc_hd__and2_2,_156039_,cr_dct
sky130_fd_sc_hd__xor2_2,_156040_,cr_dct
sky130_fd_sc_hd__a21bo_2,_156041_,cr_dct
sky130_fd_sc_hd__nand2_2,_156042_,cr_dct
sky130_fd_sc_hd__a22oi_2,_156043_,cr_dct
sky130_fd_sc_hd__and4_2,_156044_,cr_dct
sky130_fd_sc_hd__or3_2,_156045_,cr_dct
sky130_fd_sc_hd__o21ai_2,_156046_,cr_dct
sky130_fd_sc_hd__a21o_2,_156047_,cr_dct
sky130_fd_sc_hd__and3_2,_156048_,cr_dct
sky130_fd_sc_hd__and3_2,_156049_,cr_dct
sky130_fd_sc_hd__a21oi_2,_156050_,cr_dct
sky130_fd_sc_hd__or2_2,_156051_,cr_dct
sky130_fd_sc_hd__and2b_2,_156052_,cr_dct
sky130_fd_sc_hd__xnor2_2,_156053_,cr_dct
sky130_fd_sc_hd__xnor2_2,_156054_,cr_dct
sky130_fd_sc_hd__and2b_2,_156055_,cr_dct
sky130_fd_sc_hd__xnor2_2,_156056_,cr_dct
sky130_fd_sc_hd__xnor2_2,_156057_,cr_dct
sky130_fd_sc_hd__and2b_2,_156058_,cr_dct
sky130_fd_sc_hd__xor2_2,_156059_,cr_dct
sky130_fd_sc_hd__nor2_2,_156060_,cr_dct
sky130_fd_sc_hd__xnor2_2,_156061_,cr_dct
sky130_fd_sc_hd__a21oi_2,_156062_,cr_dct
sky130_fd_sc_hd__and3_2,_156063_,cr_dct
sky130_fd_sc_hd__nor2_2,_156064_,cr_dct
sky130_fd_sc_hd__nand2_2,_156065_,cr_dct
sky130_fd_sc_hd__xnor2_2,_156066_,cr_dct
sky130_fd_sc_hd__or2_2,_156067_,cr_dct
sky130_fd_sc_hd__nand2_2,_156068_,cr_dct
sky130_fd_sc_hd__nand2_2,_156069_,cr_dct
sky130_fd_sc_hd__or2_2,_156070_,cr_dct
sky130_fd_sc_hd__a21oi_2,_156071_,cr_dct
sky130_fd_sc_hd__a22o_2,_156072_,cr_dct
sky130_fd_sc_hd__and2_2,_156073_,cr_dct
sky130_fd_sc_hd__o21ai_2,_156074_,cr_dct
sky130_fd_sc_hd__a21o_2,_156075_,cr_dct
sky130_fd_sc_hd__a21o_2,_156076_,cr_dct
sky130_fd_sc_hd__and2_2,_156077_,cr_dct
sky130_fd_sc_hd__nor2_2,_156078_,cr_dct
sky130_fd_sc_hd__a31o_2,_156079_,cr_dct
sky130_fd_sc_hd__nand2_2,_156080_,cr_dct
sky130_fd_sc_hd__and4_2,_156081_,cr_dct
sky130_fd_sc_hd__a22oi_2,_156082_,cr_dct
sky130_fd_sc_hd__or3_2,_156083_,cr_dct
sky130_fd_sc_hd__o21ai_2,_156084_,cr_dct
sky130_fd_sc_hd__nand2_2,_156085_,cr_dct
sky130_fd_sc_hd__xnor2_2,_156086_,cr_dct
sky130_fd_sc_hd__xnor2_2,_156087_,cr_dct
sky130_fd_sc_hd__a21bo_2,_156088_,cr_dct
sky130_fd_sc_hd__and2b_2,_156089_,cr_dct
sky130_fd_sc_hd__xor2_2,_156090_,cr_dct
sky130_fd_sc_hd__and2b_2,_156091_,cr_dct
sky130_fd_sc_hd__xnor2_2,_156092_,cr_dct
sky130_fd_sc_hd__a21oi_2,_156093_,cr_dct
sky130_fd_sc_hd__or2_2,_156094_,cr_dct
sky130_fd_sc_hd__nand2_2,_156095_,cr_dct
sky130_fd_sc_hd__a22o_2,_156096_,cr_dct
sky130_fd_sc_hd__nand2_2,_156097_,cr_dct
sky130_fd_sc_hd__and4_2,_156098_,cr_dct
sky130_fd_sc_hd__nand4_2,_156099_,cr_dct
sky130_fd_sc_hd__or3b_2,_156100_,cr_dct
sky130_fd_sc_hd__a21bo_2,_156101_,cr_dct
sky130_fd_sc_hd__o21bai_2,_156102_,cr_dct
sky130_fd_sc_hd__nand3_2,_156103_,cr_dct
sky130_fd_sc_hd__a21o_2,_156104_,cr_dct
sky130_fd_sc_hd__nand3_2,_156105_,cr_dct
sky130_fd_sc_hd__a21o_2,_156106_,cr_dct
sky130_fd_sc_hd__and2_2,_156107_,cr_dct
sky130_fd_sc_hd__a22o_2,_156108_,cr_dct
sky130_fd_sc_hd__and3_2,_156109_,cr_dct
sky130_fd_sc_hd__nand3_2,_156110_,cr_dct
sky130_fd_sc_hd__nand4_2,_156111_,cr_dct
sky130_fd_sc_hd__nand3_2,_156112_,cr_dct
sky130_fd_sc_hd__a21o_2,_156113_,cr_dct
sky130_fd_sc_hd__nand3_2,_156114_,cr_dct
sky130_fd_sc_hd__a21o_2,_156115_,cr_dct
sky130_fd_sc_hd__o211a_2,_156116_,cr_dct
sky130_fd_sc_hd__o211ai_2,_156117_,cr_dct
sky130_fd_sc_hd__a211o_2,_156118_,cr_dct
sky130_fd_sc_hd__and4_2,_156119_,cr_dct
sky130_fd_sc_hd__a22o_2,_156120_,cr_dct
sky130_fd_sc_hd__and2b_2,_156121_,cr_dct
sky130_fd_sc_hd__and2b_2,_156122_,cr_dct
sky130_fd_sc_hd__xnor2_2,_156123_,cr_dct
sky130_fd_sc_hd__xnor2_2,_156124_,cr_dct
sky130_fd_sc_hd__nand2b_2,_156125_,cr_dct
sky130_fd_sc_hd__xor2_2,_156126_,cr_dct
sky130_fd_sc_hd__nand2b_2,_156127_,cr_dct
sky130_fd_sc_hd__xnor2_2,_156128_,cr_dct
sky130_fd_sc_hd__o21a_2,_156129_,cr_dct
sky130_fd_sc_hd__nor3_2,_156130_,cr_dct
sky130_fd_sc_hd__nor2_2,_156131_,cr_dct
sky130_fd_sc_hd__nand2_2,_156132_,cr_dct
sky130_fd_sc_hd__or2_2,_156133_,cr_dct
sky130_fd_sc_hd__nand2_2,_156134_,cr_dct
sky130_fd_sc_hd__xnor2_2,_156135_,cr_dct
sky130_fd_sc_hd__a21oi_2,_156136_,cr_dct
sky130_fd_sc_hd__a31o_2,_156137_,cr_dct
sky130_fd_sc_hd__o2bb2a_2,_156138_,cr_dct
sky130_fd_sc_hd__nor2_2,_156139_,cr_dct
sky130_fd_sc_hd__a21o_2,_156140_,cr_dct
sky130_fd_sc_hd__o21ai_2,_156141_,cr_dct
sky130_fd_sc_hd__o21ai_2,_156142_,cr_dct
sky130_fd_sc_hd__inv_2,_156143_,cr_dct
sky130_fd_sc_hd__or3_2,_156144_,cr_dct
sky130_fd_sc_hd__and2_2,_156145_,cr_dct
sky130_fd_sc_hd__a21oi_2,_156146_,cr_dct
sky130_fd_sc_hd__a32o_2,_156147_,cr_dct
sky130_fd_sc_hd__o21bai_2,_156148_,cr_dct
sky130_fd_sc_hd__and2_2,_156149_,cr_dct
sky130_fd_sc_hd__nand2_2,_156150_,cr_dct
sky130_fd_sc_hd__and4_2,_156151_,cr_dct
sky130_fd_sc_hd__a22oi_2,_156152_,cr_dct
sky130_fd_sc_hd__or3_2,_156153_,cr_dct
sky130_fd_sc_hd__o21ai_2,_156154_,cr_dct
sky130_fd_sc_hd__nand3_2,_156155_,cr_dct
sky130_fd_sc_hd__a21o_2,_156156_,cr_dct
sky130_fd_sc_hd__nand2_2,_156157_,cr_dct
sky130_fd_sc_hd__xor2_2,_156158_,cr_dct
sky130_fd_sc_hd__nand3_2,_156159_,cr_dct
sky130_fd_sc_hd__a21o_2,_156160_,cr_dct
sky130_fd_sc_hd__a21bo_2,_156161_,cr_dct
sky130_fd_sc_hd__nand3_2,_156162_,cr_dct
sky130_fd_sc_hd__a21o_2,_156163_,cr_dct
sky130_fd_sc_hd__and3_2,_156164_,cr_dct
sky130_fd_sc_hd__a21oi_2,_156165_,cr_dct
sky130_fd_sc_hd__a31o_2,_156166_,cr_dct
sky130_fd_sc_hd__nand2_2,_156167_,cr_dct
sky130_fd_sc_hd__and2_2,_156168_,cr_dct
sky130_fd_sc_hd__nand2_2,_156169_,cr_dct
sky130_fd_sc_hd__a22o_2,_156170_,cr_dct
sky130_fd_sc_hd__and2_2,_156171_,cr_dct
sky130_fd_sc_hd__nand2_2,_156172_,cr_dct
sky130_fd_sc_hd__and4_2,_156173_,cr_dct
sky130_fd_sc_hd__nand4_2,_156174_,cr_dct
sky130_fd_sc_hd__or3b_2,_156175_,cr_dct
sky130_fd_sc_hd__a21bo_2,_156176_,cr_dct
sky130_fd_sc_hd__a21bo_2,_156177_,cr_dct
sky130_fd_sc_hd__nand3_2,_156178_,cr_dct
sky130_fd_sc_hd__a21o_2,_156179_,cr_dct
sky130_fd_sc_hd__nand3_2,_156180_,cr_dct
sky130_fd_sc_hd__a21o_2,_156181_,cr_dct
sky130_fd_sc_hd__a31o_2,_156182_,cr_dct
sky130_fd_sc_hd__and2_2,_156183_,cr_dct
sky130_fd_sc_hd__nand2_2,_156184_,cr_dct
sky130_fd_sc_hd__a31o_2,_156185_,cr_dct
sky130_fd_sc_hd__or4_2,_156186_,cr_dct
sky130_fd_sc_hd__nand3_2,_156187_,cr_dct
sky130_fd_sc_hd__a21o_2,_156188_,cr_dct
sky130_fd_sc_hd__and3_2,_156189_,cr_dct
sky130_fd_sc_hd__nand3_2,_156190_,cr_dct
sky130_fd_sc_hd__a21o_2,_156191_,cr_dct
sky130_fd_sc_hd__nand4_2,_156192_,cr_dct
sky130_fd_sc_hd__a22o_2,_156193_,cr_dct
sky130_fd_sc_hd__and3_2,_156194_,cr_dct
sky130_fd_sc_hd__a21oi_2,_156195_,cr_dct
sky130_fd_sc_hd__nor4_2,_156196_,cr_dct
sky130_fd_sc_hd__o22a_2,_156197_,cr_dct
sky130_fd_sc_hd__nor2_2,_156198_,cr_dct
sky130_fd_sc_hd__and2b_2,_156199_,cr_dct
sky130_fd_sc_hd__xnor2_2,_156200_,cr_dct
sky130_fd_sc_hd__xnor2_2,_156201_,cr_dct
sky130_fd_sc_hd__a21oi_2,_156202_,cr_dct
sky130_fd_sc_hd__and3_2,_156203_,cr_dct
sky130_fd_sc_hd__nor2_2,_156204_,cr_dct
sky130_fd_sc_hd__nand2_2,_156205_,cr_dct
sky130_fd_sc_hd__xnor2_2,_156206_,cr_dct
sky130_fd_sc_hd__or2_2,_156207_,cr_dct
sky130_fd_sc_hd__nand2_2,_156208_,cr_dct
sky130_fd_sc_hd__nand2_2,_156209_,cr_dct
sky130_fd_sc_hd__xnor2_2,_156210_,cr_dct
sky130_fd_sc_hd__mux2_1,_156211_,cr_dct
sky130_fd_sc_hd__and2_2,_156212_,cr_dct
sky130_fd_sc_hd__a21bo_2,_156213_,cr_dct
sky130_fd_sc_hd__a21oi_2,_156214_,cr_dct
sky130_fd_sc_hd__o21a_2,_156215_,cr_dct
sky130_fd_sc_hd__o21a_2,_156216_,cr_dct
sky130_fd_sc_hd__a31o_2,_156217_,cr_dct
sky130_fd_sc_hd__nand2_2,_156218_,cr_dct
sky130_fd_sc_hd__xnor2_2,_156219_,cr_dct
sky130_fd_sc_hd__nand2_2,_156220_,cr_dct
sky130_fd_sc_hd__xnor2_2,_156221_,cr_dct
sky130_fd_sc_hd__xnor2_2,_156222_,cr_dct
sky130_fd_sc_hd__o21bai_2,_156223_,cr_dct
sky130_fd_sc_hd__and2_2,_156224_,cr_dct
sky130_fd_sc_hd__and4_2,_156225_,cr_dct
sky130_fd_sc_hd__a22oi_2,_156226_,cr_dct
sky130_fd_sc_hd__or3_2,_156227_,cr_dct
sky130_fd_sc_hd__o21ai_2,_156228_,cr_dct
sky130_fd_sc_hd__nand3_2,_156229_,cr_dct
sky130_fd_sc_hd__a21o_2,_156230_,cr_dct
sky130_fd_sc_hd__nand3_2,_156231_,cr_dct
sky130_fd_sc_hd__a21o_2,_156232_,cr_dct
sky130_fd_sc_hd__a21bo_2,_156233_,cr_dct
sky130_fd_sc_hd__nand3_2,_156234_,cr_dct
sky130_fd_sc_hd__a21o_2,_156235_,cr_dct
sky130_fd_sc_hd__nand3_2,_156236_,cr_dct
sky130_fd_sc_hd__a21o_2,_156237_,cr_dct
sky130_fd_sc_hd__a31o_2,_156238_,cr_dct
sky130_fd_sc_hd__nand2_2,_156239_,cr_dct
sky130_fd_sc_hd__and2_2,_156240_,cr_dct
sky130_fd_sc_hd__nand2_2,_156241_,cr_dct
sky130_fd_sc_hd__a22o_2,_156242_,cr_dct
sky130_fd_sc_hd__and2_2,_156243_,cr_dct
sky130_fd_sc_hd__and4_2,_156244_,cr_dct
sky130_fd_sc_hd__nand4_2,_156245_,cr_dct
sky130_fd_sc_hd__or3b_2,_156246_,cr_dct
sky130_fd_sc_hd__a21bo_2,_156247_,cr_dct
sky130_fd_sc_hd__a31o_2,_156248_,cr_dct
sky130_fd_sc_hd__nand3_2,_156249_,cr_dct
sky130_fd_sc_hd__a21o_2,_156250_,cr_dct
sky130_fd_sc_hd__and3_2,_156251_,cr_dct
sky130_fd_sc_hd__a21oi_2,_156252_,cr_dct
sky130_fd_sc_hd__and2_2,_156253_,cr_dct
sky130_fd_sc_hd__nand2_2,_156254_,cr_dct
sky130_fd_sc_hd__a31o_2,_156255_,cr_dct
sky130_fd_sc_hd__or4_2,_156256_,cr_dct
sky130_fd_sc_hd__nand2_2,_156257_,cr_dct
sky130_fd_sc_hd__a21o_2,_156258_,cr_dct
sky130_fd_sc_hd__nand3_2,_156259_,cr_dct
sky130_fd_sc_hd__a22oi_2,_156260_,cr_dct
sky130_fd_sc_hd__a22o_2,_156261_,cr_dct
sky130_fd_sc_hd__and4_2,_156262_,cr_dct
sky130_fd_sc_hd__or4_2,_156263_,cr_dct
sky130_fd_sc_hd__o22ai_2,_156264_,cr_dct
sky130_fd_sc_hd__nand3_2,_156265_,cr_dct
sky130_fd_sc_hd__a21o_2,_156266_,cr_dct
sky130_fd_sc_hd__nand4_2,_156267_,cr_dct
sky130_fd_sc_hd__a22o_2,_156268_,cr_dct
sky130_fd_sc_hd__o211a_2,_156269_,cr_dct
sky130_fd_sc_hd__a211oi_2,_156270_,cr_dct
sky130_fd_sc_hd__nor3_2,_156271_,cr_dct
sky130_fd_sc_hd__o21a_2,_156272_,cr_dct
sky130_fd_sc_hd__or2_2,_156273_,cr_dct
sky130_fd_sc_hd__nor2_2,_156274_,cr_dct
sky130_fd_sc_hd__xor2_2,_156275_,cr_dct
sky130_fd_sc_hd__xnor2_2,_156276_,cr_dct
sky130_fd_sc_hd__nand2_2,_156277_,cr_dct
sky130_fd_sc_hd__or2_2,_156278_,cr_dct
sky130_fd_sc_hd__nand2_2,_156279_,cr_dct
sky130_fd_sc_hd__xnor2_2,_156280_,cr_dct
sky130_fd_sc_hd__xnor2_2,_156281_,cr_dct
sky130_fd_sc_hd__mux2_1,_156282_,cr_dct
sky130_fd_sc_hd__and2_2,_156283_,cr_dct
sky130_fd_sc_hd__a21oi_2,_156284_,cr_dct
sky130_fd_sc_hd__a21oi_2,_156285_,cr_dct
sky130_fd_sc_hd__nor2_2,_156286_,cr_dct
sky130_fd_sc_hd__xnor2_2,_156287_,cr_dct
sky130_fd_sc_hd__nor2_2,_156288_,cr_dct
sky130_fd_sc_hd__inv_2,_156289_,cr_dct
sky130_fd_sc_hd__and2_2,_156290_,cr_dct
sky130_fd_sc_hd__or2_2,_156291_,cr_dct
sky130_fd_sc_hd__a21o_2,_156292_,cr_dct
sky130_fd_sc_hd__nand3_2,_156293_,cr_dct
sky130_fd_sc_hd__nand2_2,_156294_,cr_dct
sky130_fd_sc_hd__nand2_2,_156295_,cr_dct
sky130_fd_sc_hd__xnor2_2,_156296_,cr_dct
sky130_fd_sc_hd__xnor2_2,_156297_,cr_dct
sky130_fd_sc_hd__o21bai_2,_156298_,cr_dct
sky130_fd_sc_hd__a22o_2,_156299_,cr_dct
sky130_fd_sc_hd__nand2_2,_156300_,cr_dct
sky130_fd_sc_hd__and4_2,_156301_,cr_dct
sky130_fd_sc_hd__nand4_2,_156302_,cr_dct
sky130_fd_sc_hd__or3b_2,_156303_,cr_dct
sky130_fd_sc_hd__a21o_2,_156304_,cr_dct
sky130_fd_sc_hd__nand3_2,_156305_,cr_dct
sky130_fd_sc_hd__a21o_2,_156306_,cr_dct
sky130_fd_sc_hd__nand3_2,_156307_,cr_dct
sky130_fd_sc_hd__a21o_2,_156308_,cr_dct
sky130_fd_sc_hd__a21bo_2,_156309_,cr_dct
sky130_fd_sc_hd__nand3_2,_156310_,cr_dct
sky130_fd_sc_hd__a21o_2,_156311_,cr_dct
sky130_fd_sc_hd__nand3_2,_156312_,cr_dct
sky130_fd_sc_hd__a21o_2,_156313_,cr_dct
sky130_fd_sc_hd__o31ai_2,_156314_,cr_dct
sky130_fd_sc_hd__nand2_2,_156315_,cr_dct
sky130_fd_sc_hd__nand2_2,_156316_,cr_dct
sky130_fd_sc_hd__a22o_2,_156317_,cr_dct
sky130_fd_sc_hd__nand2_2,_156318_,cr_dct
sky130_fd_sc_hd__and4_2,_156319_,cr_dct
sky130_fd_sc_hd__nand4_2,_156320_,cr_dct
sky130_fd_sc_hd__or3b_2,_156321_,cr_dct
sky130_fd_sc_hd__a21o_2,_156322_,cr_dct
sky130_fd_sc_hd__a31o_2,_156323_,cr_dct
sky130_fd_sc_hd__nand3_2,_156324_,cr_dct
sky130_fd_sc_hd__a21o_2,_156325_,cr_dct
sky130_fd_sc_hd__nand3_2,_156326_,cr_dct
sky130_fd_sc_hd__a21o_2,_156327_,cr_dct
sky130_fd_sc_hd__and3_2,_156328_,cr_dct
sky130_fd_sc_hd__or2_2,_156329_,cr_dct
sky130_fd_sc_hd__a21oi_2,_156330_,cr_dct
sky130_fd_sc_hd__a21o_2,_156331_,cr_dct
sky130_fd_sc_hd__a21o_2,_156332_,cr_dct
sky130_fd_sc_hd__nand3_2,_156333_,cr_dct
sky130_fd_sc_hd__and3_2,_156334_,cr_dct
sky130_fd_sc_hd__nand3_2,_156335_,cr_dct
sky130_fd_sc_hd__a21o_2,_156336_,cr_dct
sky130_fd_sc_hd__and4_2,_156337_,cr_dct
sky130_fd_sc_hd__a22oi_2,_156338_,cr_dct
sky130_fd_sc_hd__a211oi_2,_156339_,cr_dct
sky130_fd_sc_hd__o211a_2,_156340_,cr_dct
sky130_fd_sc_hd__nor3_2,_156341_,cr_dct
sky130_fd_sc_hd__or3_2,_156342_,cr_dct
sky130_fd_sc_hd__o21ai_2,_156343_,cr_dct
sky130_fd_sc_hd__o211a_2,_156344_,cr_dct
sky130_fd_sc_hd__a211oi_2,_156345_,cr_dct
sky130_fd_sc_hd__or3_2,_156346_,cr_dct
sky130_fd_sc_hd__o21ai_2,_156347_,cr_dct
sky130_fd_sc_hd__nand2_2,_156348_,cr_dct
sky130_fd_sc_hd__nor2_2,_156349_,cr_dct
sky130_fd_sc_hd__xnor2_2,_156350_,cr_dct
sky130_fd_sc_hd__or2_2,_156351_,cr_dct
sky130_fd_sc_hd__nand2_2,_156352_,cr_dct
sky130_fd_sc_hd__nand2_2,_156353_,cr_dct
sky130_fd_sc_hd__a21o_2,_156354_,cr_dct
sky130_fd_sc_hd__o21a_2,_156355_,cr_dct
sky130_fd_sc_hd__o311a_2,_156356_,cr_dct
sky130_fd_sc_hd__or2_2,_156357_,cr_dct
sky130_fd_sc_hd__or2_2,_156358_,cr_dct
sky130_fd_sc_hd__a21oi_2,_156359_,cr_dct
sky130_fd_sc_hd__a22o_2,_156360_,cr_dct
sky130_fd_sc_hd__and2_2,_156361_,cr_dct
sky130_fd_sc_hd__and2_2,_156362_,cr_dct
sky130_fd_sc_hd__o21ba_2,_156363_,cr_dct
sky130_fd_sc_hd__o21ai_2,_156364_,cr_dct
sky130_fd_sc_hd__or2_2,_156365_,cr_dct
sky130_fd_sc_hd__a21oi_2,_156366_,cr_dct
sky130_fd_sc_hd__xnor2_2,_156367_,cr_dct
sky130_fd_sc_hd__xor2_2,_156368_,cr_dct
sky130_fd_sc_hd__and2_2,_156369_,cr_dct
sky130_fd_sc_hd__xnor2_2,_156370_,cr_dct
sky130_fd_sc_hd__a21bo_2,_156371_,cr_dct
sky130_fd_sc_hd__and2b_2,_156372_,cr_dct
sky130_fd_sc_hd__xor2_2,_156373_,cr_dct
sky130_fd_sc_hd__nor2_2,_156374_,cr_dct
sky130_fd_sc_hd__xnor2_2,_156375_,cr_dct
sky130_fd_sc_hd__nand2_2,_156376_,cr_dct
sky130_fd_sc_hd__a22o_2,_156377_,cr_dct
sky130_fd_sc_hd__and2_2,_156378_,cr_dct
sky130_fd_sc_hd__xnor2_2,_156379_,cr_dct
sky130_fd_sc_hd__a21o_2,_156380_,cr_dct
sky130_fd_sc_hd__and2_2,_156381_,cr_dct
sky130_fd_sc_hd__nand4_2,_156382_,cr_dct
sky130_fd_sc_hd__a22o_2,_156383_,cr_dct
sky130_fd_sc_hd__nand3_2,_156384_,cr_dct
sky130_fd_sc_hd__a21o_2,_156385_,cr_dct
sky130_fd_sc_hd__nand3_2,_156386_,cr_dct
sky130_fd_sc_hd__a21o_2,_156387_,cr_dct
sky130_fd_sc_hd__nand3_2,_156388_,cr_dct
sky130_fd_sc_hd__a21o_2,_156389_,cr_dct
sky130_fd_sc_hd__a21bo_2,_156390_,cr_dct
sky130_fd_sc_hd__nand3_2,_156391_,cr_dct
sky130_fd_sc_hd__a21o_2,_156392_,cr_dct
sky130_fd_sc_hd__and3_2,_156393_,cr_dct
sky130_fd_sc_hd__a21oi_2,_156394_,cr_dct
sky130_fd_sc_hd__a31o_2,_156395_,cr_dct
sky130_fd_sc_hd__nand2_2,_156396_,cr_dct
sky130_fd_sc_hd__nand3_2,_156397_,cr_dct
sky130_fd_sc_hd__o21a_2,_156398_,cr_dct
sky130_fd_sc_hd__nand2_2,_156399_,cr_dct
sky130_fd_sc_hd__or4b_2,_156400_,cr_dct
sky130_fd_sc_hd__a21o_2,_156401_,cr_dct
sky130_fd_sc_hd__nand3_2,_156402_,cr_dct
sky130_fd_sc_hd__a21o_2,_156403_,cr_dct
sky130_fd_sc_hd__nand3_2,_156404_,cr_dct
sky130_fd_sc_hd__a21o_2,_156405_,cr_dct
sky130_fd_sc_hd__a21o_2,_156406_,cr_dct
sky130_fd_sc_hd__nand3_2,_156407_,cr_dct
sky130_fd_sc_hd__a21o_2,_156408_,cr_dct
sky130_fd_sc_hd__nand3_2,_156409_,cr_dct
sky130_fd_sc_hd__a2bb2o_2,_156410_,cr_dct
sky130_fd_sc_hd__or4bb_2,_156411_,cr_dct
sky130_fd_sc_hd__o211a_2,_156412_,cr_dct
sky130_fd_sc_hd__a211oi_2,_156413_,cr_dct
sky130_fd_sc_hd__nor3_2,_156414_,cr_dct
sky130_fd_sc_hd__or3_2,_156415_,cr_dct
sky130_fd_sc_hd__o21ai_2,_156416_,cr_dct
sky130_fd_sc_hd__o211a_2,_156417_,cr_dct
sky130_fd_sc_hd__a211oi_2,_156418_,cr_dct
sky130_fd_sc_hd__nor2_2,_156419_,cr_dct
sky130_fd_sc_hd__and2b_2,_156420_,cr_dct
sky130_fd_sc_hd__xnor2_2,_156421_,cr_dct
sky130_fd_sc_hd__and2b_2,_156422_,cr_dct
sky130_fd_sc_hd__xnor2_2,_156423_,cr_dct
sky130_fd_sc_hd__nor2_2,_156424_,cr_dct
sky130_fd_sc_hd__nand2_2,_156425_,cr_dct
sky130_fd_sc_hd__nand2b_2,_156426_,cr_dct
sky130_fd_sc_hd__nor2_2,_156427_,cr_dct
sky130_fd_sc_hd__a21o_2,_156428_,cr_dct
sky130_fd_sc_hd__o2bb2a_2,_156429_,cr_dct
sky130_fd_sc_hd__nor2_2,_156430_,cr_dct
sky130_fd_sc_hd__or2_2,_156431_,cr_dct
sky130_fd_sc_hd__o21a_2,_156432_,cr_dct
sky130_fd_sc_hd__o21ai_2,_156433_,cr_dct
sky130_fd_sc_hd__o32ai_2,_156434_,cr_dct
sky130_fd_sc_hd__a22o_2,_156435_,cr_dct
sky130_fd_sc_hd__mux2_1,_156436_,cr_dct
sky130_fd_sc_hd__nand2_2,_156437_,cr_dct
sky130_fd_sc_hd__a31o_2,_156438_,cr_dct
sky130_fd_sc_hd__a21o_2,_156439_,cr_dct
sky130_fd_sc_hd__nand3_2,_156440_,cr_dct
sky130_fd_sc_hd__a21o_2,_156441_,cr_dct
sky130_fd_sc_hd__nand3_2,_156442_,cr_dct
sky130_fd_sc_hd__a21o_2,_156443_,cr_dct
sky130_fd_sc_hd__nand3_2,_156444_,cr_dct
sky130_fd_sc_hd__nand3_2,_156445_,cr_dct
sky130_fd_sc_hd__a21o_2,_156446_,cr_dct
sky130_fd_sc_hd__a31o_2,_156447_,cr_dct
sky130_fd_sc_hd__a21o_2,_156448_,cr_dct
sky130_fd_sc_hd__nand3_2,_156449_,cr_dct
sky130_fd_sc_hd__a21oi_2,_156450_,cr_dct
sky130_fd_sc_hd__and3_2,_156451_,cr_dct
sky130_fd_sc_hd__nand2_2,_156452_,cr_dct
sky130_fd_sc_hd__a22o_2,_156453_,cr_dct
sky130_fd_sc_hd__and3_2,_156454_,cr_dct
sky130_fd_sc_hd__a21oi_2,_156455_,cr_dct
sky130_fd_sc_hd__nor2_2,_156456_,cr_dct
sky130_fd_sc_hd__a21bo_2,_156457_,cr_dct
sky130_fd_sc_hd__nand2_2,_156458_,cr_dct
sky130_fd_sc_hd__and4_2,_156459_,cr_dct
sky130_fd_sc_hd__a22oi_2,_156460_,cr_dct
sky130_fd_sc_hd__nor3_2,_156461_,cr_dct
sky130_fd_sc_hd__or3_2,_156462_,cr_dct
sky130_fd_sc_hd__o21ai_2,_156463_,cr_dct
sky130_fd_sc_hd__nand3_2,_156464_,cr_dct
sky130_fd_sc_hd__a21o_2,_156465_,cr_dct
sky130_fd_sc_hd__nand3_2,_156466_,cr_dct
sky130_fd_sc_hd__a21o_2,_156467_,cr_dct
sky130_fd_sc_hd__a21bo_2,_156468_,cr_dct
sky130_fd_sc_hd__nand3_2,_156469_,cr_dct
sky130_fd_sc_hd__a21o_2,_156470_,cr_dct
sky130_fd_sc_hd__and3_2,_156471_,cr_dct
sky130_fd_sc_hd__a21oi_2,_156472_,cr_dct
sky130_fd_sc_hd__nand2_2,_156473_,cr_dct
sky130_fd_sc_hd__nand2_2,_156474_,cr_dct
